verseId1,verseId2,score
11:7,25:59,0.6406
11:7,32:4,0.5872
11:7,67:2,0.577
11:7,57:4,0.542
11:7,16:65,0.4849
11:7,21:16,0.4164
11:7,44:38,0.4164
11:7,7:54,0.3852
11:7,29:63,0.3527
11:7,41:9,0.3333
11:7,38:27,0.3247
11:8,2:8,0.5326
11:8,33:57,0.4806
11:8,22:47,0.392
11:8,11:103,0.3765
11:8,46:34,0.3432
11:8,16:63,0.2907
11:8,2:201,0.2902
11:8,22:55,0.2595
11:8,2:86,0.2473
11:8,2:185,0.233
11:8,4:162,0.2315
11:8,7:38,0.2307
11:9,29:23,1.5505
11:9,30:33,0.7255
11:9,30:36,0.7255
11:9,6:30,0.6689
11:9,8:35,0.6689
11:9,10:70,0.6689
11:9,41:27,0.6689
11:9,42:48,0.6518
11:9,46:34,0.6447
11:9,41:50,0.6085
11:9,2:161,0.5308
11:9,64:5,0.5203
11:10,16:53,1.5889
11:10,30:36,0.8341
11:10,54:48,0.8034
11:10,30:33,0.784
11:10,39:49,0.7062
11:10,41:50,0.6663
11:10,41:27,0.5586
11:10,42:48,0.5362
11:10,7:188,0.518
11:10,17:83,0.515
11:10,39:24,0.4888
11:10,41:51,0.4578
11:11,67:12,1.4196
11:11,35:7,1.343
11:11,18:30,1.3316
11:11,41:8,1.3003
11:11,84:25,1.3003
11:11,95:6,1.3003
11:11,17:9,1.2554
11:11,20:82,1.1205
11:11,22:50,1.1205
11:11,103:3,1.0981
11:11,28:80,0.9412
11:11,34:4,0.9337
11:12,17:86,0.747
11:12,13:7,0.5269
11:12,67:9,0.4726
11:12,16:2,0.4335
11:12,8:75,0.3964
11:12,3:29,0.3829
11:12,6:111,0.3095
11:12,2:251,0.3047
11:12,23:44,0.3004
11:12,4:32,0.2831
11:12,41:14,0.2743
11:12,23:27,0.2646
11:13,19:27,1.0305
11:13,26:154,0.8657
11:13,52:34,0.8657
11:13,46:28,0.8473
11:13,18:15,0.8225
11:13,61:7,0.8214
11:13,21:5,0.7361
11:13,32:3,0.7361
11:13,4:48,0.659
11:13,12:111,0.4554
11:13,7:37,0.4486
11:13,46:4,0.3646
11:14,10:89,2.1006
11:14,12:34,2.1006
11:14,21:88,2.1006
11:14,28:65,2.1006
11:14,2:186,1.8672
11:14,5:109,1.6805
11:14,6:36,1.6805
11:14,29:24,1.6805
11:14,13:18,1.4004
11:14,27:56,1.4004
11:14,3:84,1.312
11:14,29:46,1.312
11:15,28:79,1.0873
11:15,53:29,1.0421
11:15,33:28,0.8896
11:15,28:60,0.756
11:15,18:46,0.63
11:15,8:67,0.6003
11:15,42:20,0.6003
11:15,2:86,0.5754
11:15,18:28,0.572
11:15,6:122,0.5141
11:15,10:88,0.504
11:15,2:204,0.5034
11:16,9:17,0.8179
11:16,11:46,0.7264
11:16,27:4,0.695
11:16,40:43,0.5962
11:16,46:34,0.4952
11:16,59:3,0.4758
11:16,63:11,0.4633
11:16,6:122,0.441
11:16,3:191,0.4385
11:16,2:201,0.4163
11:16,5:93,0.3986
11:16,9:69,0.3929
11:17,19:37,0.6073
11:17,46:7,0.4932
11:17,13:30,0.4815
11:17,62:2,0.4255
11:17,22:72,0.4034
11:17,25:50,0.3401
11:17,13:43,0.3364
11:17,39:69,0.3035
11:17,7:44,0.2897
11:17,3:184,0.2875
11:17,35:25,0.2875
11:17,3:164,0.2873
11:18,61:7,1.4352
11:18,29:68,1.1372
11:18,7:177,0.9768
11:18,32:22,0.9663
11:18,18:15,0.9623
11:18,39:32,0.9275
11:18,16:113,0.814
11:18,40:52,0.8091
11:18,10:39,0.742
11:18,25:4,0.6453
11:18,46:10,0.6193
11:18,25:19,0.6105
11:19,14:3,1.8268
11:19,43:37,1.6007
11:19,47:1,1.5045
11:19,47:34,1.4404
11:19,27:43,1.3303
11:19,16:88,0.9403
11:19,9:9,0.9147
11:19,58:16,0.9147
11:19,63:2,0.9147
11:19,4:160,0.8003
11:19,8:47,0.7114
11:19,29:38,0.7114
11:20,72:12,1.8847
11:20,42:31,1.4106
11:20,29:22,1.1755
11:20,34:38,1.0814
11:20,34:5,0.8651
11:20,46:32,0.7053
11:20,18:26,0.6136
11:20,2:107,0.6122
11:20,40:20,0.5829
11:20,24:57,0.5198
11:20,16:73,0.5138
11:20,9:116,0.4591
11:21,7:178,2.1548
11:21,39:15,1.8611
11:21,16:87,1.7733
11:21,7:23,1.5693
11:21,23:103,1.5693
11:21,34:50,1.2769
11:21,34:8,1.2667
11:21,46:28,1.2667
11:21,7:149,1.2313
11:21,6:20,1.1209
11:21,3:69,1.1173
11:21,6:12,1.031
11:22,16:109,5.8725
11:22,15:58,3.4654
11:22,11:35,2.7723
11:22,27:5,2.6717
11:22,15:12,2.3102
11:22,19:86,2.3102
11:22,6:55,1.7327
11:22,3:85,1.5267
11:22,10:75,1.3861
11:22,10:82,1.3861
11:22,14:49,1.3861
11:22,16:23,1.3861
11:23,46:14,1.9072
11:23,18:107,1.4092
11:23,31:8,1.4092
11:23,32:19,1.1875
11:23,29:58,0.8482
11:23,19:60,0.8053
11:23,14:23,0.79
11:23,4:122,0.7242
11:23,10:9,0.7046
11:23,22:56,0.7046
11:23,85:11,0.7046
11:23,3:136,0.6532
11:24,35:19,2.2897
11:24,47:23,2.2231
11:24,25:73,2.0991
11:24,43:40,1.4601
11:24,40:58,0.9972
11:24,22:46,0.8543
11:24,38:43,0.702
11:24,39:27,0.702
11:24,19:17,0.651
11:24,68:51,0.5979
11:24,20:58,0.5787
11:24,32:9,0.5757
11:25,11:96,1.5556
11:25,46:9,1.2465
11:25,4:165,1.1195
11:25,5:19,1.1039
11:25,2:119,1.0986
11:25,5:92,0.8815
11:25,8:1,0.7836
11:25,10:47,0.7836
11:25,7:105,0.7778
11:25,13:43,0.772
11:25,4:150,0.718
11:25,14:4,0.7052
11:26,51:37,2.2191
11:26,43:68,1.6734
11:26,26:135,1.5841
11:26,39:13,1.2672
11:26,43:65,1.0086
11:26,11:103,0.9682
11:26,5:36,0.8762
11:26,39:16,0.816
11:26,16:63,0.706
11:26,34:40,0.6937
11:26,25:17,0.6909
11:26,11:84,0.6458
11:27,26:186,1.1029
11:27,38:85,0.9293
11:27,7:90,0.817
11:27,11:97,0.5576
11:27,12:43,0.5412
11:27,23:24,0.4734
11:27,36:15,0.4733
11:27,28:38,0.4572
11:27,10:60,0.4455
11:27,47:3,0.4271
11:27,3:13,0.4225
11:27,46:10,0.4119
11:28,7:60,0.5028
11:28,18:65,0.4935
11:28,24:33,0.4571
11:28,11:63,0.4379
11:28,4:152,0.3482
11:28,6:40,0.3473
11:28,21:84,0.3455
11:28,6:74,0.3352
11:28,7:149,0.3249
11:28,6:47,0.281
11:28,34:31,0.272
11:28,27:40,0.264
11:29,26:109,2.3797
11:29,26:127,2.3797
11:29,26:145,2.3797
11:29,26:164,2.3797
11:29,26:180,2.3797
11:29,12:104,1.5639
11:29,38:86,1.5639
11:29,11:51,1.4278
11:29,51:19,1.2376
11:29,34:47,1.1899
11:29,36:21,1.1729
11:29,52:40,1.1729
11:30,3:150,1.6165
11:30,3:160,1.6165
11:30,3:52,1.3856
11:30,3:123,1.2124
11:30,4:52,1.2124
11:30,3:22,0.9699
11:30,3:67,0.9699
11:30,3:192,0.9699
11:30,4:45,0.9699
11:30,35:37,0.8214
11:30,26:227,0.8174
11:30,2:107,0.8083
11:31,16:33,0.5972
11:31,16:111,0.4591
11:31,2:110,0.4574
11:31,12:54,0.452
11:31,3:26,0.4419
11:31,5:45,0.4399
11:31,16:28,0.3873
11:31,42:36,0.3865
11:31,9:70,0.3557
11:31,2:272,0.3531
11:31,28:60,0.3479
11:31,35:32,0.2951
11:32,30:6,1.44
11:32,18:54,1.3417
11:32,46:22,1.1872
11:32,40:56,1.0941
11:32,16:111,0.9946
11:32,10:55,0.9416
11:32,3:194,0.8666
11:32,40:35,0.8416
11:32,27:15,0.6597
11:32,40:59,0.6597
11:32,28:13,0.5885
11:32,2:269,0.5463
11:33,19:27,0.893
11:33,2:269,0.8793
11:33,3:26,0.804
11:33,4:133,0.7442
11:33,6:83,0.7442
11:33,18:84,0.7442
11:33,3:73,0.5862
11:33,2:106,0.5581
11:33,18:33,0.4961
11:33,27:16,0.4961
11:33,2:148,0.4465
11:33,2:223,0.4465
11:34,26:73,1.6749
11:34,20:89,1.1501
11:34,16:5,0.8375
11:34,26:88,0.8375
11:34,48:11,0.7206
11:34,21:66,0.67
11:34,30:57,0.67
11:34,32:29,0.67
11:34,33:13,0.6229
11:34,5:76,0.5583
11:34,10:106,0.5583
11:34,20:109,0.5583
11:35,16:105,3.0023
11:35,10:17,2.8873
11:35,3:94,2.2517
11:35,11:21,2.2517
11:35,16:101,2.2517
11:35,11:13,1.8014
11:35,16:56,1.8014
11:35,16:87,1.8014
11:35,16:116,1.8014
11:35,6:21,1.5012
11:35,6:24,1.5012
11:35,11:50,1.5012
11:36,4:163,2.5152
11:36,6:106,1.6768
11:36,46:9,1.542
11:36,5:111,1.3415
11:36,16:123,1.3415
11:36,21:73,1.1215
11:36,17:5,1.1215
11:36,10:109,1.1179
11:36,12:102,1.1179
11:36,3:44,0.9582
11:36,7:203,0.9582
11:36,11:37,0.9582
11:37,20:41,2.3944
11:37,23:27,1.7231
11:37,26:129,1.5963
11:37,23:28,1.1374
11:37,11:38,1.0149
11:37,21:80,0.9578
11:37,20:69,0.8707
11:37,10:73,0.8021
11:37,17:66,0.7243
11:37,29:45,0.6967
11:37,5:63,0.6841
11:37,11:16,0.6841
11:38,45:12,1.9125
11:38,20:41,1.8623
11:38,14:32,1.7013
11:38,21:79,1.6038
11:38,16:14,1.0929
11:38,22:65,1.02
11:38,27:88,0.9821
11:38,9:126,0.8848
11:38,31:29,0.8019
11:38,35:13,0.7547
11:38,20:69,0.6772
11:38,13:2,0.6753
11:39,39:40,3.8453
11:39,16:27,1.5163
11:39,11:93,1.3596
11:39,3:194,1.0675
11:39,12:107,0.8573
11:39,6:40,0.7501
11:39,3:188,0.7369
11:39,5:5,0.7205
11:39,6:47,0.6718
11:39,10:50,0.6718
11:39,11:76,0.6718
11:39,2:201,0.5878
11:40,23:27,1.0374
11:40,19:27,0.666
11:40,15:67,0.6406
11:40,12:72,0.555
11:40,13:3,0.4209
11:40,4:41,0.4041
11:40,18:71,0.366
11:40,10:97,0.3648
11:40,9:48,0.3201
11:40,11:76,0.3004
11:40,11:58,0.2628
11:40,6:31,0.2562
11:41,27:30,1.452
11:41,11:42,1.0602
11:41,25:6,0.8035
11:41,48:14,0.753
11:41,38:66,0.6659
11:41,42:5,0.6161
11:41,34:2,0.6026
11:41,19:93,0.4774
11:41,7:187,0.4728
11:41,31:10,0.4705
11:41,39:5,0.4312
11:41,22:65,0.4236
11:42,11:45,0.8093
11:42,54:14,0.7681
11:42,9:30,0.6909
11:42,11:43,0.6843
11:42,43:51,0.6137
11:42,5:72,0.5315
11:42,40:10,0.5096
11:42,31:32,0.5085
11:42,61:14,0.4935
11:42,39:20,0.4916
11:42,19:73,0.4758
11:42,12:87,0.4253
11:43,40:33,1.1827
11:43,73:14,0.9745
11:43,12:32,0.928
11:43,33:17,0.8061
11:43,18:10,0.4302
11:43,18:16,0.4302
11:43,45:34,0.4231
11:43,11:44,0.4094
11:43,25:48,0.311
11:43,57:15,0.3109
11:43,18:47,0.3033
11:43,60:10,0.295
11:44,16:65,0.7884
11:44,23:18,0.6626
11:44,3:109,0.5961
11:44,21:30,0.589
11:44,22:63,0.589
11:44,29:63,0.5734
11:44,2:29,0.5579
11:44,30:24,0.5256
11:44,2:22,0.4654
11:44,20:53,0.4417
11:44,14:32,0.4405
11:44,11:7,0.3942
11:45,31:9,1.4099
11:45,11:79,1.1364
11:45,19:34,1.1364
11:45,68:48,1.1345
11:45,4:35,0.8785
11:45,7:105,0.8063
11:45,21:76,0.7925
11:45,4:58,0.7663
11:45,45:16,0.6832
11:45,39:20,0.5684
11:45,18:21,0.5376
11:45,17:104,0.4574
11:46,11:47,0.9731
11:46,17:36,0.8341
11:46,41:8,0.7988
11:46,84:25,0.7988
11:46,95:6,0.7988
11:46,16:119,0.6512
11:46,24:29,0.6284
11:46,3:98,0.5446
11:46,5:68,0.4853
11:46,29:8,0.4623
11:46,6:54,0.4508
11:46,4:58,0.4301
11:47,19:18,2.4316
11:47,4:96,1.379
11:47,2:192,1.1492
11:47,17:36,0.8126
11:47,2:199,0.772
11:47,3:31,0.772
11:47,3:36,0.7394
11:47,40:42,0.718
11:47,2:218,0.7055
11:47,3:89,0.6895
11:47,3:129,0.6755
11:47,43:45,0.5137
11:48,16:117,1.3625
11:48,36:18,0.9308
11:48,6:49,0.8477
11:48,2:128,0.7012
11:48,16:63,0.6788
11:48,2:36,0.6574
11:48,31:24,0.6512
11:48,3:20,0.6209
11:48,8:68,0.5651
11:48,6:92,0.5179
11:48,33:49,0.4755
11:48,2:236,0.471
11:49,12:102,1.3243
11:49,34:53,0.8928
11:49,12:15,0.8829
11:49,20:132,0.7611
11:49,18:78,0.6422
11:49,62:8,0.6339
11:49,6:50,0.5972
11:49,12:109,0.5844
11:49,33:1,0.5829
11:49,9:105,0.5635
11:49,9:94,0.5419
11:49,6:34,0.4509
11:50,50:13,3.3988
11:50,26:124,2.6525
11:50,11:60,1.3425
11:50,23:23,1.0151
11:50,39:64,1.0151
11:50,17:73,0.8711
11:50,27:45,0.8122
11:50,23:32,0.8121
11:50,40:31,0.7653
11:50,11:109,0.7493
11:50,11:61,0.6561
11:50,7:89,0.613
11:51,26:109,5.6159
11:51,26:127,5.6159
11:51,26:145,5.6159
11:51,26:164,5.6159
11:51,26:180,5.6159
11:51,12:104,3.3316
11:51,38:86,3.3316
11:51,34:47,2.808
11:51,36:21,2.4987
11:51,52:40,2.4987
11:51,68:46,2.4987
11:51,25:57,1.999
11:52,71:11,2.313
11:52,5:74,1.0931
11:52,5:39,0.7463
11:52,3:89,0.6398
11:52,5:34,0.6398
11:52,9:27,0.6398
11:52,4:137,0.4775
11:52,7:153,0.457
11:52,3:129,0.3964
11:52,6:6,0.3469
11:52,9:102,0.2666
11:52,9:3,0.2574
11:53,11:58,1.2141
11:53,2:113,1.0742
11:53,22:17,0.8912
11:53,2:120,0.7471
11:53,2:92,0.7038
11:53,2:209,0.7038
11:53,4:174,0.7038
11:53,7:105,0.7038
11:53,3:105,0.6033
11:53,5:15,0.6033
11:53,5:19,0.5779
11:53,5:18,0.5242
11:54,23:92,1.6067
11:54,3:34,1.3013
11:54,31:22,1.0411
11:54,10:46,0.9997
11:54,6:78,0.8858
11:54,98:6,0.7751
11:54,12:53,0.7678
11:54,2:256,0.7572
11:54,4:21,0.7436
11:54,3:64,0.6842
11:54,48:6,0.6657
11:54,9:17,0.6427
11:55,20:60,2.7617
11:55,20:64,1.5781
11:55,27:51,1.304
11:55,7:195,0.9316
11:55,22:15,0.9316
11:55,4:139,0.8239
11:55,10:71,0.652
11:55,2:107,0.5948
11:55,4:117,0.5948
11:55,5:76,0.5948
11:55,7:81,0.5948
11:55,22:73,0.5704
11:56,55:41,2.149
11:56,25:43,1.6004
11:56,73:9,1.6004
11:56,42:6,1.2803
11:56,4:132,1.0764
11:56,6:66,1.0764
11:56,9:51,1.0764
11:56,10:85,1.0764
11:56,12:67,0.9936
11:56,3:122,0.8611
11:56,6:107,0.8611
11:56,8:61,0.8611
11:57,4:80,0.8508
11:57,72:28,0.6986
11:57,64:12,0.6547
11:57,13:11,0.5766
11:57,5:92,0.5729
11:57,42:9,0.506
11:57,16:35,0.488
11:57,59:6,0.4556
11:57,2:148,0.4196
11:57,24:54,0.4166
11:57,41:14,0.3997
11:57,65:3,0.3795
11:58,11:66,0.9582
11:58,11:94,0.8624
11:58,58:8,0.6354
11:58,12:110,0.5575
11:58,11:76,0.5275
11:58,7:52,0.4749
11:58,41:50,0.4337
11:58,9:48,0.4001
11:58,16:113,0.3866
11:58,2:120,0.3736
11:58,7:156,0.3614
11:58,10:22,0.3518
11:59,20:93,1.9375
11:59,19:14,1.9201
11:59,14:15,1.3723
11:59,44:5,1.1235
11:59,26:123,1.0741
11:59,18:69,0.8608
11:59,51:41,0.8056
11:59,33:36,0.7115
11:59,11:60,0.707
11:59,14:36,0.6561
11:59,40:35,0.6321
11:59,54:3,0.6064
11:60,28:42,1.7284
11:60,11:99,1.3097
11:60,17:69,0.7899
11:60,7:90,0.5637
11:60,2:145,0.4272
11:60,14:9,0.4269
11:60,29:25,0.3619
11:60,13:37,0.3042
11:60,19:59,0.3042
11:60,3:106,0.2922
11:60,3:55,0.2911
11:60,20:108,0.2864
11:61,5:39,0.8466
11:61,3:89,0.817
11:61,20:82,0.817
11:61,24:5,0.817
11:61,7:65,0.6561
11:61,27:45,0.6392
11:61,16:119,0.4539
11:61,25:70,0.4539
11:61,35:37,0.3931
11:61,29:36,0.3661
11:61,21:105,0.3438
11:61,7:56,0.3436
11:62,11:109,0.8807
11:62,34:54,0.8078
11:62,40:66,0.6947
11:62,2:21,0.6031
11:62,40:34,0.5592
11:62,27:45,0.559
11:62,41:46,0.559
11:62,29:36,0.5574
11:62,14:9,0.5323
11:62,18:110,0.526
11:62,41:33,0.5082
11:62,14:10,0.4305
11:63,71:21,1.3143
11:63,17:82,0.828
11:63,4:119,0.4738
11:63,28:71,0.368
11:63,28:72,0.3312
11:63,4:152,0.3095
11:63,6:74,0.2979
11:63,6:46,0.276
11:63,60:12,0.2648
11:63,6:47,0.2498
11:63,5:5,0.2354
11:63,7:53,0.2338
11:64,51:27,1.9336
11:64,26:156,1.015
11:64,15:3,0.9266
11:64,71:26,0.8817
11:64,12:47,0.5148
11:64,36:33,0.444
11:64,16:45,0.4074
11:64,40:26,0.3919
11:64,7:19,0.3867
11:64,7:165,0.3645
11:64,2:35,0.3516
11:64,5:66,0.342
11:65,91:14,1.701
11:65,28:61,0.9817
11:65,40:39,0.906
11:65,36:14,0.8193
11:65,29:37,0.6842
11:65,3:194,0.6598
11:65,17:5,0.5977
11:65,40:52,0.5311
11:65,9:77,0.5022
11:65,24:29,0.4842
11:65,3:9,0.4583
11:65,3:41,0.4528
11:66,11:94,0.5498
11:66,5:84,0.511
11:66,2:209,0.4795
11:66,7:52,0.4221
11:66,3:114,0.3824
11:66,10:81,0.365
11:66,9:48,0.3556
11:66,11:78,0.3497
11:66,6:54,0.3495
11:66,11:76,0.3338
11:66,4:114,0.3218
11:66,7:63,0.3015
11:67,15:83,4.0705
11:67,29:37,3.0185
11:67,15:73,2.6966
11:67,11:94,2.602
11:67,23:41,1.3793
11:67,29:40,0.9974
11:67,11:102,0.9721
11:67,22:48,0.6623
11:67,2:92,0.5519
11:67,12:79,0.5519
11:67,16:113,0.5519
11:67,2:51,0.4731
11:68,11:95,3.5007
11:68,14:8,1.7726
11:68,64:6,1.5486
11:68,3:10,1.2662
11:68,3:90,1.1671
11:68,53:26,1.1459
11:68,3:116,1.1079
11:68,4:167,0.9883
11:68,3:97,0.9848
11:68,31:12,0.9848
11:68,9:28,0.8594
11:68,3:100,0.8471
11:69,2:92,0.9291
11:69,20:47,0.8982
11:69,5:19,0.8272
11:69,17:94,0.766
11:69,29:31,0.6702
11:69,46:35,0.5467
11:69,12:19,0.4874
11:69,16:89,0.4853
11:69,2:71,0.4842
11:69,3:19,0.4842
11:69,6:54,0.4842
11:69,5:15,0.4227
11:70,40:81,2.2183
11:70,20:46,1.729
11:70,27:10,0.9194
11:70,13:12,0.741
11:70,36:71,0.5316
11:70,28:31,0.5187
11:70,19:83,0.5125
11:70,33:19,0.5121
11:70,17:60,0.4531
11:70,8:48,0.4411
11:70,30:24,0.4323
11:70,25:41,0.41
11:71,80:39,7.1261
11:71,15:60,2.1874
11:71,19:5,1.6982
11:71,7:83,1.6405
11:71,29:32,1.6405
11:71,16:59,1.3667
11:71,27:57,1.3124
11:71,19:8,1.0937
11:71,19:28,1.0937
11:71,51:29,1.0937
11:71,70:38,1.0937
11:71,74:52,1.0937
11:72,11:33,2.0734
11:72,50:2,1.9068
11:72,38:5,1.5739
11:72,9:55,0.8302
11:72,31:33,0.7655
11:72,2:233,0.6826
11:72,3:10,0.6153
11:72,58:17,0.6153
11:72,6:101,0.5458
11:72,3:116,0.5384
11:72,18:39,0.5384
11:72,9:25,0.5246
11:73,21:81,0.6053
11:73,57:24,0.5649
11:73,19:55,0.5533
11:73,25:60,0.5156
11:73,12:53,0.4512
11:73,19:21,0.4152
11:73,20:90,0.4152
11:73,20:132,0.3689
11:73,4:83,0.3512
11:73,11:40,0.332
11:73,18:71,0.332
11:73,7:54,0.3271
11:74,15:67,1.6056
11:74,43:53,1.3425
11:74,11:69,1.1168
11:74,12:96,1.0704
11:74,5:19,0.9598
11:74,18:56,0.9421
11:74,4:133,0.9239
11:74,5:24,0.9239
11:74,9:15,0.9239
11:74,12:13,0.9239
11:74,17:94,0.9175
11:74,29:31,0.8028
11:75,12:44,5.4884
11:75,37:101,3.6589
11:75,52:32,3.6589
11:75,9:114,3.6144
11:75,30:31,2.8459
11:75,22:59,2.7442
11:75,38:34,2.2767
11:75,42:10,2.2767
11:75,50:8,2.2767
11:75,13:27,1.8973
11:75,39:54,1.8973
11:75,40:13,1.8973
11:76,7:199,0.7345
11:76,13:11,0.6237
11:76,4:16,0.538
11:76,29:53,0.5327
11:76,5:42,0.4184
11:76,11:101,0.4178
11:76,64:5,0.4124
11:76,18:55,0.4096
11:76,4:81,0.404
11:76,6:68,0.404
11:76,3:21,0.3995
11:76,20:47,0.3976
11:77,29:33,1.6112
11:77,6:160,0.5383
11:77,7:105,0.4096
11:77,5:19,0.3969
11:77,10:47,0.3867
11:77,4:64,0.3463
11:77,5:70,0.3216
11:77,6:61,0.3164
11:77,3:183,0.29
11:77,5:15,0.2781
11:77,3:184,0.2731
11:77,4:170,0.2731
11:78,28:84,0.5605
11:78,5:93,0.404
11:78,27:90,0.3603
11:78,7:26,0.295
11:78,5:27,0.2924
11:78,3:120,0.2795
11:78,4:123,0.2639
11:78,46:16,0.2485
11:78,12:109,0.2283
11:78,4:18,0.2262
11:78,3:61,0.2076
11:78,2:25,0.2072
11:79,19:34,2.6516
11:79,7:105,1.8813
11:79,2:132,1.3205
11:79,30:38,1.3147
11:79,12:51,1.1431
11:79,28:27,1.0004
11:79,2:146,0.9943
11:79,17:26,0.9943
11:79,8:7,0.9882
11:79,17:16,0.9472
11:79,2:47,0.9243
11:79,2:122,0.9243
11:80,53:5,5.3555
11:80,51:58,2.1426
11:80,27:33,1.7852
11:80,41:15,1.7852
11:80,27:39,1.607
11:80,56:73,1.607
11:80,47:13,1.5301
11:80,40:22,1.3389
11:80,11:52,1.2856
11:80,22:74,1.2856
11:80,58:21,1.2856
11:80,8:52,1.1901
11:81,15:65,1.0356
11:81,4:79,0.6438
11:81,7:61,0.5328
11:81,7:67,0.5328
11:81,11:70,0.3791
11:81,3:113,0.3669
11:81,3:172,0.3577
11:81,3:194,0.3309
11:81,9:90,0.2926
11:81,5:106,0.29
11:81,13:31,0.2851
11:81,29:33,0.2783
11:82,15:74,3.7585
11:82,33:10,0.5864
11:82,50:5,0.4673
11:82,9:40,0.3641
11:82,9:48,0.3556
11:82,11:76,0.3338
11:82,4:83,0.3233
11:82,18:98,0.3018
11:82,11:58,0.2921
11:82,40:66,0.2921
11:82,11:66,0.2596
11:82,18:48,0.2347
11:83,51:34,4.0427
11:83,3:94,1.2787
11:83,5:43,0.9695
11:83,41:52,0.9695
11:83,12:79,0.8995
11:83,2:92,0.8525
11:83,28:37,0.771
11:83,2:51,0.7307
11:83,5:39,0.7307
11:83,42:16,0.6463
11:83,7:103,0.6394
11:83,3:14,0.6064
11:84,17:35,1.1645
11:84,7:111,0.7464
11:84,11:109,0.664
11:84,43:68,0.6436
11:84,26:135,0.6093
11:84,12:59,0.6067
11:84,29:36,0.5629
11:84,7:65,0.5552
11:84,11:50,0.5552
11:84,6:15,0.4874
11:84,39:13,0.4874
11:84,43:48,0.4705
11:85,26:183,2.391
11:85,83:3,2.3478
11:85,83:2,2.2616
11:85,26:181,1.9665
11:85,17:35,1.6178
11:85,11:15,0.9574
11:85,29:36,0.907
11:85,12:59,0.5899
11:85,15:19,0.5786
11:85,21:47,0.5471
11:85,11:84,0.5418
11:85,7:74,0.5214
11:86,53:51,10.791
11:86,69:8,5.3955
11:86,74:28,5.3955
11:86,87:17,4.9992
11:86,26:120,3.597
11:86,37:77,3.597
11:86,2:278,2.6977
11:86,55:27,2.6977
11:86,20:73,2.4996
11:86,43:28,2.1582
11:86,12:64,2.0881
11:86,19:76,1.9204
11:87,96:10,1.4113
11:87,20:14,0.9409
11:87,19:42,0.7236
11:87,21:73,0.5099
11:87,27:91,0.4895
11:87,19:55,0.4819
11:87,16:35,0.4615
11:87,98:5,0.4356
11:87,42:38,0.413
11:87,31:17,0.3989
11:87,12:40,0.3715
11:87,37:102,0.3678
11:88,42:10,1.0218
11:88,40:13,0.9058
11:88,39:38,0.4548
11:88,43:63,0.3591
11:88,4:60,0.3407
11:88,4:69,0.3279
11:88,20:86,0.3278
11:88,4:44,0.3206
11:88,34:9,0.3147
11:88,12:30,0.3068
11:88,65:11,0.2936
11:88,60:4,0.293
11:89,3:165,2.0418
11:89,41:52,0.8643
11:89,3:172,0.7697
11:89,2:265,0.7673
11:89,2:176,0.7409
11:89,6:124,0.6592
11:89,7:100,0.6297
11:89,3:117,0.6023
11:89,2:113,0.5964
11:89,7:156,0.5715
11:89,34:32,0.569
11:89,9:66,0.4978
11:90,4:106,2.7018
11:90,4:96,2.0685
11:90,24:5,2.0468
11:90,2:192,1.7237
11:90,60:7,1.3852
11:90,33:73,1.2792
11:90,2:199,1.1579
11:90,3:31,1.1579
11:90,16:119,1.1371
11:90,25:70,1.1371
11:90,33:24,1.1371
11:90,2:218,1.0583
11:91,53:19,1.7922
11:91,11:92,1.5132
11:91,9:87,0.9409
11:91,48:19,0.8327
11:91,72:24,0.7982
11:91,34:27,0.7169
11:91,6:98,0.6721
11:91,18:34,0.5948
11:91,9:127,0.5477
11:91,3:146,0.5368
11:91,7:179,0.508
11:91,12:78,0.448
11:92,85:20,4.1192
11:92,84:10,1.7893
11:92,27:48,1.3882
11:92,27:84,1.3752
11:92,19:81,1.2535
11:92,54:42,0.8763
11:92,4:108,0.7858
11:92,48:19,0.7521
11:92,18:79,0.6786
11:92,4:139,0.6694
11:92,23:100,0.6611
11:92,2:101,0.6506
11:93,39:40,1.3596
11:93,27:84,0.8751
11:93,9:60,0.805
11:93,20:75,0.6087
11:93,39:25,0.5239
11:93,11:78,0.4685
11:93,28:80,0.4348
11:93,29:55,0.412
11:93,35:7,0.412
11:93,21:74,0.3805
11:93,32:14,0.3662
11:93,2:277,0.3382
11:94,15:83,2.4423
11:94,29:37,1.8111
11:94,23:41,0.8276
11:94,28:37,0.6019
11:94,29:40,0.5984
11:94,16:113,0.4986
11:94,7:5,0.4859
11:94,7:165,0.3938
11:94,7:52,0.3799
11:94,4:83,0.3723
11:94,5:52,0.365
11:94,7:145,0.3415
11:95,15:84,2.4837
11:95,7:92,1.2419
11:95,22:64,1.2419
11:95,53:26,1.1669
11:95,10:101,0.9935
11:95,14:8,0.9935
11:95,9:28,0.8752
11:95,4:130,0.8279
11:95,7:85,0.7605
11:95,3:10,0.7096
11:95,9:93,0.7096
11:95,19:42,0.7096
11:96,40:23,4.4125
11:96,51:38,4.4125
11:96,23:45,3.3093
11:96,14:11,1.0956
11:96,5:92,0.8815
11:96,8:1,0.7836
11:96,10:47,0.7836
11:96,7:105,0.7778
11:96,13:43,0.772
11:96,4:150,0.718
11:96,14:4,0.7052
11:96,2:285,0.6741
11:97,18:66,4.7096
11:97,38:85,2.602
11:97,20:93,2.3691
11:97,40:38,2.3548
11:97,27:32,2.3126
11:97,45:18,1.637
